id,item_name,water,calories,calcium,carbs,cholesterol,iron,fiber,monounsaturated_fats,polyunsaturated_fats,potassium,proteins,saturated_fats,sodium,sugar,trans_fats,fats,vit_a,vit_c,vit_d,ala,found,Unnamed: 22
1213,lychee,81.76,66.0,5.0,16.53,0.0,0.31,1.3,0.12,0.132,171.0,0.83,0.099,0.001,15.23,0.0,0.44,0.0,71.5,0.0,0.0,,
1214,maca root powder,6.52,405.0,37.0,90.9,0.0,3.14,4.8,1.009,0.091,591.0,3.3,1.834,0.21,83.88,0.0,3.1,0.0,0.7,0.0,0.0,,
1215,macadamia nuts,1.3599999999999999,718.0,85.0,13.82,0.0,3.69,8.6,58.877,1.502,368.0,7.91,12.061,0.005,4.57,0.0,75.77,0.0,0.0,0.0,0.088,,
1217,macaroni and cheese,61.6,190.0,63.0,23.93,0.0,0.99,1.2,3.687,1.88,129.0,4.89,1.816,0.338,4.27,1.244,8.28,0.0,0.0,0.0,0.159,macaroni and cheese,
1218,liquid aminos,68.02,60.0,17.0,7.84,0.0,0.33,0.5,0.06,0.147,447.0,7.0,0.04,6.82,1.3,0.0,0.51,0.0,0.0,0.0,0.0,,
1221,malt extract,46.6984399,29.0,26.0,9.32,0.0,0.6,2.8,0.011,0.089,138.0,1.1,0.039,0.002,2.5,0.0,0.3,22.0,53.0,0.0,0.0,,
1222,malted chocolate ball,3.0,500.0,0.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,8.3,15.2,0.172,51.9,0.0,24.3,0.0,0.0,0.0,0.0,,
1223,malted chocolate milk mix,1.3,428.0,113.0,85.68,7.0,0.21,0.4,0.546,0.162,186.0,4.76,2.38,0.3332,66.64,0.0,4.76,152.0,0.2,0.0,0.0,,
1224,malted milk mix,0.8999999999999999,79.0,113.0,11.22,7.0,0.21,0.4,0.546,0.162,186.0,3.43,1.307,0.053,10.41,0.0,2.22,152.0,0.2,0.0,0.0,,
1226,mandarin,86.58,47.0,30.0,12.02,0.0,0.14,1.7,0.0,0.0,177.0,0.85,0.0,0.001,9.18,0.0,0.15,0.0,48.8,0.0,0.0,,
1227,mango,83.46000000000001,62.5,10.5,15.99,0.0,0.145,1.7,0.1205,0.061,162.0,0.665,0.079,0.0015,14.23,0.0,0.325,409.5,32.05,0.0,0.0,,
1229,mango chutney,48.5028,266.6666667,0.0,50.0,0.0,3.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.033333333,3.333333333,0.0,10.0,0.0,3.333333333,0.0,0.0,,
1230,mango frozen yogurt,20.579296,84.15,32.0,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0289,15.3,0.0,0.0,0.0,26.4,0.0,0.0,,
1231,mango ice cream,64.9305,189.1223485,53.7625,22.40938637,19.72878788,0.05115,0.42875,0.0,0.0,96.7875,3.030651515,2.80895,0.06339053031,19.79698485,0.0,9.873780305,0.0,0.0,0.0,0.0,,
1232,mango juice,86.39,56.36471671,8.5,14.27617918,0.0,0.18,0.15,0.011,0.0055,12.0,0.055,0.007,0.0058069339329999995,13.94117917,0.0,0.03,237.9622622,20.82773573,0.0,0.0,,
1233,mango lime juice,86.39,21.0,12.0,6.69,0.0,0.23,0.4,0.022,0.064,75.0,0.25,0.026,0.016,1.37,0.0,0.23,16.0,6.4,0.0,0.0,,
1234,mango nectar,84.00999999999999,54.5,11.0,14.14,0.0,0.205,0.5,0.031,0.0155,40.0,0.155,0.02,0.0035,13.36,0.0,0.085,171.0,11.5,0.0,0.0,,
1236,mango passion fruit yogurt,85.1,97.0,12.0,23.38,0.0,1.6,10.4,0.086,0.411,348.0,2.2,0.059,0.028,11.2,0.0,0.7,1272.0,30.0,0.0,0.0,,
1239,mango sherbet,66.10000000000001,144.0,54.0,30.4,0.0,0.14,3.3,0.53,0.08,96.0,1.1,1.16,0.046,24.32,0.0,2.0,45.0,5.8,0.0,0.0,,
1240,mango sorbet,68.43050000000001,118.713185,3.02445,29.60404463,0.0,0.02145,0.17065,0.0011,0.0034,20.35235,0.0865,0.00495,0.00512465,27.72437581,0.0,0.01375,0.3684,11.16816613,0.0,0.0,,
1241,mango yogurt,85.1,111.7008793,146.9748412,21.7522765,5.87899365,0.0,0.0,0.0,0.0,170.4908158,4.115295555,0.587899365,0.05585043967,19.40067904,0.0,0.881849047,587.899365,1.17579873,0.0,0.0,,
1243,maple extract,86.3733642,29.0,26.0,9.32,0.0,0.6,2.8,0.011,0.089,138.0,1.1,39.0,0.002,2.5,0.0,0.3,22.0,53.0,0.0,0.0,,
1244,maple flavoring,77.0377125,261.0,67.0,67.09,0.0,1.2,0.0,0.064,0.1,204.0,0.0,0.036,0.009,59.52,0.0,0.2,0.0,0.0,0.0,0.0,,
1245,maple sugar,8.0,354.0,90.0,90.9,0.0,1.61,0.0,0.064,0.1,274.0,0.1,0.036,0.011,84.87,0.0,0.2,0.0,0.0,0.0,0.0,,
1246,maple syrup,87.0,261.0,67.0,67.09,0.0,1.2,0.0,0.064,0.1,204.0,0.0,0.036,0.009,59.52,0.0,0.2,0.0,0.0,0.0,0.0,,
1247,maraschino cherry,57.269999999999996,200.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1248,margarine,94.903,526.0,21.0,0.0,0.0,0.0,0.0,20.316,24.68,22.396,0.6,1004.0,0.785,0.0,0.0,59.17,3571.0,0.1,0.0,0.0,,
1250,marinara sauce,87.87,56.74603174,28.87301588,8.87373016,1.0,1.158650794,1.296825397,0.0,0.0,160.0,1.488650794,0.109,0.4288174603,7.216904762,0.0035,1.598650794,313.1190476,3.380952381,0.0,0.0915,marinara sauce,
1251,marjoram,7.64,271.0,1990.0001,60.56,0.0,82.71,40.3,0.94,4.405,1522.0,12.66,0.529,0.077,4.09,0.0,7.04,403.0,51.4,0.0,0.0,,
1252,marmalade,33.2,246.0,38.0,66.3,0.0,0.15,0.7,0.0,0.0,37.0,0.3,0.0,0.056,60.0,0.0,0.0,32.5,4.8,0.0,0.0,,
1253,marshmallow,16.400000000000002,318.0,3.0,81.3,0.0,0.23,0.1,0.08,0.047,5.0,1.8,0.056,0.08,57.56,0.0,0.2,0.0,0.0,0.0,0.0,,
1254,marshmallow cream,16.400000000000002,318.0,3.0,81.3,0.0,0.23,0.1,0.08,0.047,5.0,1.8,0.056,0.08,57.56,0.0,0.2,0.0,0.0,0.0,0.0,,
1256,masa corn flour,9.8,367.0,67.0,76.67,0.0,1.2,6.7,0.0,3.33,0.0,10.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,,
1257,masala,11.6913,315.3078,664.5877,57.8819,0.0,28.8731,24.4036,5.3873,1.6314,1212.0223,11.2221,2.9059,0.0845739,1.5736,0.0156,12.6682,39.5004,7.5818,0.0,0.0354,masala,
1258,mascarpone,44.7975,432.1607143,111.1785715,1.53375,74.73214288,0.145,0.0,0.0,0.0,54.75,5.901428572,13.6555,0.2351071429,1.21125,0.40975,44.40732143,937.0357145,0.0,0.0,0.3948,mascarpone,
1259,mashed potatoes,75.25,106.5,22.0,16.33,0.5,0.25,1.4,1.5085,0.935,293.0,1.88,0.768,0.282,1.395,0.2585,3.87,107.0,8.8,0.0,0.0,,
1260,matcha powder,5.1,25.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1261,mayonnaise,21.65,644.0,13.0,0.0,122.0,0.6,0.0,16.1,38.2,40.0,3.9,11.3,0.118,0.0,0.4,69.8,60.0,0.0,0.5,0.0,,
1262,meat,65.8567,210.6062,13.8007,0.044,13.2017,1.27,0.0,6.041,1.7324,253.6085,18.9138,5.3319,0.0691945,0.014,0.1052,14.4128,54.7807,0.5799,0.0,0.0148,meat,
1263,meat bone,65.8567,287.0,10.0,0.0,87.0,2.66,0.0,8.246,0.699,315.0,26.41,7.631,0.384,0.0,0.0,19.29,0.0,0.0,0.0,0.0,,
1266,melon,90.14999999999999,34.64705883,4.5,8.491764706,0.0,0.105,0.744117647,0.0,0.0,257.0294118,0.714117647,0.0255,0.01682352941,7.753529412,0.0,0.095,966.852941,32.46764706,0.0,0.0,,
1269,mexican blend cheese,42.480000000000004,365.0,678.0,1.835,53.5,0.595,0.0,8.213,0.8745,86.5,23.59,18.018,0.4775,1.46,0.0,29.245,356.0,0.0,0.0,0.0388,,
1272,milk,88.86,42.0,119.5,4.835,6.0,0.03,0.0,0.2775,0.0525,152.0,3.33,0.6355,0.0415,5.125,0.0,1.04,110.5,0.05,0.0,0.0,,
1274,milk mix,21.432595,79.0,113.0,11.22,7.0,0.21,0.4,0.546,0.162,186.0,3.43,1.307,0.053,10.41,0.0,2.22,152.0,0.2,0.0,0.0,,
1276,millet,21.432595,378.0,8.0,72.85,0.0,3.01,8.5,0.773,2.134,195.0,11.02,0.723,0.005,0.0,0.0,4.22,0.0,0.0,0.0,0.0,,
1277,millet flour,8.67,374.3333334,7.0,74.22666667,0.0,3.636666667,8.416666665,0.0,0.0,112.0,10.375,0.268,0.0053333333339999995,0.83,0.001,3.791666667,0.0,0.0,0.0,0.0221,millet flour,
1279,mint extract,69.53099999999999,29.0,26.0,9.32,0.0,0.6,2.8,0.011,0.089,138.0,1.1,0.039,0.002,2.5,0.0,0.3,22.0,53.0,0.0,0.0,,
1281,mirin,43.3849,275.9529244,1.60655,54.20362487,0.0,0.03885,0.0,0.0,0.0,7.36255,0.1383,0.0,0.3395341486,39.22997493,0.0,0.0,0.0,0.0,0.0,0.0,,
1282,miso,43.02,198.5,57.0,25.92,0.0,2.49,5.4,1.18,3.044,210.0,12.24,1.082,3.728,6.2,0.0,6.01,45.5,0.0,0.0,0.0,,
1285,mixed berries,85.75,56.93180216,0.0,14.63960627,0.0,0.0,0.0,0.0,0.0,243.9934378,0.0,0.0,0.01219967189,14.63960627,0.0,0.0,0.0,24.39934378,0.0,0.0,,
1286,mixed candied fruit,1.68,321.0,18.0,82.74,0.0,0.17,1.6,0.008,0.02,57.0,0.35,0.009,0.098,80.63,0.0,0.07,19.0,0.0,0.0,0.0,,
1287,mixed dried fruit,30.412,110.0,0.0,26.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.025,15.0,0.0,0.0,400.0,2.0,0.0,0.0,,
1288,mixed fruit,83.2985,61.49418175,8.1164,14.67830715,0.0,0.1632,1.399825397,0.01455,0.06295,112.1207,0.814175397,0.02105,0.0027987769839999998,11.01838095,0.0,0.14585,80.77147935,22.6394254,0.0,0.0,,
1289,mixed greens,90.89620000000001,29.75165,111.0222,5.7332,0.0,0.87085,2.88855,0.0,0.0,173.58,2.3562,0.04005,0.035357799999999995,1.05685,0.0,0.22185,4231.94445,35.2618,0.0,0.0,,
1290,mixed herbs,43.4962,280.5824,1523.0403,61.4133,0.0,50.6111,38.5854,1.3489,2.6526,1533.8571,11.2637,3.0146,0.043443199999999994,3.5221,0.0,8.8358,531.0806,39.0213,0.0,0.0,,
1291,mixed nuts,0.4961,654.0,98.0,13.71,0.0,2.91,6.7,8.933,47.174,441.0,15.23,6.126,0.002,2.61,0.0,65.21,20.0,1.3,0.0,0.088,,
1292,mixed salad greens,92.5517,20.25,46.0,4.07585,0.0,1.08415,1.975,0.009,0.1135,287.41665,1.48585,0.0355,0.03291665,1.5175,0.0,0.235,2708.58335,16.86665,0.0,0.0,,
1293,mixed seafood,78.45,61.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,10.62,0.0,0.264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
1294,mixed seeds,1.7500000000000002,556.0,80.0,18.28,0.0,10.87,7.2,11.86,26.82,748.0,23.66,6.935,0.01,1.81,0.0,47.71,215.0,1.6,0.0,0.0,,
1295,mixed spice,32.305099999999996,280.5824,1523.0403,61.4133,0.0,50.6111,38.5854,1.3489,2.6526,1533.8571,11.2637,3.0146,0.043443199999999994,3.5221,0.0,8.8358,531.0806,39.0213,0.0,0.0,,
1298,mixed vegetables,82.08,32.3438,32.8097,6.9448,0.0,0.4966,2.9732,0.0223,0.1524,210.7069,1.7023,601.0,0.0310293,2.6133,0.0,0.3261,1175.799,31.0404,0.0,0.0,,
1300,mocha instant coffee,4.1000000000000005,405.0,405.0,64.86,6.0,4.86,5.4,0.499,0.105,152.0,5.0,8.11,0.000289,54.05,0.0,15.9,105.0,0.1,0.0,0.0,,
1301,molasses,21.87,290.0,205.0,74.73,0.0,4.72,0.0,0.032,0.05,1464.0,0.0,0.018,0.037,65.105,0.0,0.1,0.0,0.0,0.0,0.0,,
1303,montreal steak seasoning,5.3684,251.0,16.0,0.0,81.0,1.93,0.0,6.21,0.553,302.0,27.4,5.805,0.372,0.0,0.0,14.84,0.0,0.0,0.0,0.0,,
1304,mozzarella cheese,60.199999999999996,243.3862,410.2664,1.7767,10.0919,0.3569,0.0,5.3325,0.6209,61.658,17.9862,10.6703,0.5094322,0.8357,0.0,18.1322,145.2205,0.0,0.0,0.0388,,
1305,muenster cheese,41.77,368.0,717.0,1.12,48.0,0.41,0.0,8.711,0.661,134.0,23.41,19.113,0.628,1.12,0.0,30.04,655.0,0.0,0.0,0.0388,,
1306,muesli,7.3999999999999995,379.125,104.75,65.975,0.0,3.0625,9.2375,2.226,4.36875,209.0,13.4125,1.8105,0.0135,14.6875,0.0,9.4625,0.0,4.35,0.0,0.0,,
1307,muffin mix,24.959999999999997,461.5384615,153.8461538,71.79487179,89.74358974,2.564102564,1.282051282,0.0,0.0,156.4102564,7.692307692,6.41025641,0.9230769231,20.51282051,0.0,15.38461538,0.0,0.0,0.0,0.0,,
1308,multi grain cereal,5.13,400.0,1000.0,80.0,0.0,73.33333333,6.666666667,0.0,0.0,466.6666667,6.666666667,0.0,0.0,26.66666667,0.0,6.666666667,0.0,80.0,0.0,0.0,,
1309,multi-grain flour,11.92,352.0,0.0,73.6,0.0,0.0,9.6,0.0,0.0,0.0,16.0,0.0,0.0,6.4,0.0,3.2,0.0,0.0,0.0,0.0,,
1310,mushroom,92.45,22.0,3.0,3.28,0.0,0.5,1.0,0.0,0.16,318.0,3.09,0.05,0.005,1.65,0.0,0.34,0.0,2.1,0.0,0.0,,
1311,mushroom gravy,90.1304,38.3215,14.1659,4.4332,4.0599,0.1866,0.4267,0.4687,0.0871,126.7303,1.4822,1.0895,0.3590783,0.68885,0.0619,1.7887,12.91875,0.3,0.0,0.012,mushroom gravy,
1312,muskmelon,90.14999999999999,34.0,9.0,8.16,0.0,0.21,0.9,0.003,0.081,267.0,0.84,0.051,0.016,7.86,0.0,0.19,169.0,36.7,0.0,0.0,,
1314,mustard,83.72,63.0,71.5,6.805,0.0,1.73,3.6,2.163,0.6785,151.5,3.845,0.186,1.112,1.88,0.0045,3.225,68.5,1.6,0.0,0.3855,mustard,
1315,mustard greens,90.7,26.5,109.0,4.785,0.0,1.55,3.25,0.092,0.038,369.0,2.78,0.01,0.0225,1.46,0.0,0.31,5325.5,70.0,0.0,0.0,,
1316,napa cabbage,96.33,19.15789474,53.97368421,3.088684211,0.0,0.37,0.0,0.0,0.0,84.28947368,1.207894737,0.0,0.01405263158,0.0,0.0,0.216578948,664.394737,15.41578948,0.0,0.0,,
1318,natural grapefruit juice,86.39,38.0,7.0,8.96,0.0,0.2,0.1,0.013,0.023,153.0,0.52,0.013,0.001,8.86,0.0,0.1,7.0,29.2,0.0,0.0,,
1319,natural lemon juice,86.39,21.0,11.0,6.48,0.0,0.13,0.4,0.011,0.085,102.0,0.4,0.038,0.021,2.4,0.0,0.29,15.0,24.8,0.0,0.0,,
1320,natural lime juice,86.39,21.0,12.0,6.69,0.0,0.23,0.4,0.022,0.064,75.0,0.25,0.026,0.016,1.37,0.0,0.23,16.0,6.4,0.0,0.0,,
1321,natural orange juice,86.39,45.0,11.0,10.9,0.0,0.1,0.2,0.011,0.012,192.0,0.68,0.007,0.002,10.67,0.0,0.06,108.0,39.4,0.0,0.0,,
1323,navy bean,31.046795,244.8979592,40.81632653,63.26530612,0.0,6.12244898,32.65306122,0.0,0.0,1444.897959,18.36734694,0.0,0.020408163269999998,2.040816327,0.0,2.040816327,0.0,0.0,0.0,0.0,,
1324,nectarine,87.59,44.0,6.0,10.55,0.0,0.28,1.7,0.088,0.113,201.0,1.06,0.025,0.0,7.89,0.0,0.32,174.5,5.4,0.0,0.0,,
1325,neufchatel cheese,63.11,251.5,129.9285715,5.366428572,37.0,0.065,0.0,5.570571429,0.0,76.0,8.146428572,13.53785715,0.3366428572,3.380714286,0.0,22.10428572,477.6428572,0.0,0.0,0.1124,neufchatel cheese,
1326,new potato,79.25,125.5,6.0,21.23,0.0,0.405,2.965,0.0,0.0,212.5,2.36,0.7825,0.003,1.32,0.5,3.625,0.0,0.0,0.0,0.0,,
1328,None,47.36,294.0708878,934.8921775,26.95241226,0.0,11.53805919,7.558706125,3.1215,4.144439322,1172.338266,24.63176532,1.8555,0.5062719661,14.35456871,0.0,9.889353064,3367.960887,37.84353064,0.0,0.0,,
1329,noodle,67,137.0,12.0,25.01,29.0,1.46,1.2,0.578,0.549,38.0,4.51,0.417,0.236,0.4,0.0,2.06,21.0,0.0,0.0,0.0,,
1330,nut butter,2.34,656.25,0.0,21.875,0.0,0.0,15.625,0.0,0.0,0.0,12.5,21.875,0.1875,0.0,0.0,62.5,0.0,0.0,0.0,0.088,,
1331,nutmeg,6.23,525.0,184.0,49.29,0.0,3.04,20.8,3.22,0.35,350.0,5.84,25.94,0.016,2.99,0.0,36.31,5.0,3.0,0.0,0.0,,
1333,nutritional yeast,4.8871,400.0,66.66666667,40.0,0.0,13.33333333,20.0,0.0,0.0,0.0,46.66666667,0.0,0.06666666667,13.33333333,0.0,6.666666667,0.0,0.0,0.0,0.0,,
1334,rolled oats,10.84,381.5,52.0,67.35,0.0,4.225,9.95,1.98,2.3,356.0,14.575,1.11,0.005,1.22,0.0,6.41,0.0,0.0,0.0,0.0,,
1336,oat crisp cereal,4.6899999999999995,374.0,348.0,75.6,0.0,28.6,10.1,2.059,2.07,567.0,10.87,1.186,0.709,12.25,0.0,5.77,1750.0,18.9,0.0,0.0,,
1337,oat flour,8.55,404.0,55.0,65.7,0.0,4.0,6.5,2.866,3.329,371.0,14.66,1.607,0.019,0.8,0.0,9.12,0.0,0.0,0.0,0.0,,
1338,oat milk,88.13,51.54934803,54.0323459,9.312549738,0.0,0.1341,0.722749967,0.06155,0.0715,91.0314936,1.021949951,0.136674992,0.022379048359999997,5.391999885,0.0,1.224499918,204.3499836,0.0,0.0,0.0,,
1340,octopus,80.25,82.0,53.0,2.2,24.0,5.3,0.0,0.162,0.239,350.0,14.91,0.227,0.23,0.0,0.0,1.04,97.5,5.0,0.0,0.0,,
1342,crab seasoning,2.9472,117.6033,445.1403,16.5383,0.0,11.6362,6.1193,3.5838,1.2128,514.3674,5.3703,0.6797,25.5827915,0.6293,0.0,6.2841,105.525,3.7426,0.0,0.0154,old bay,
1343,olive,79.99000000000001,116.0,83.0,5.83,0.0,2.88,3.15,8.106,0.9365,13.0,0.88,1.454,0.909,0.08,0.0,10.975,200.0,0.85,0.0,0.0,,
1344,olive oil,0.0,884.0,1.0,0.0,0.0,0.56,0.0,72.961,10.523,1.0,0.0,13.808,0.002,0.0,0.0,100.01,0.0,0.0,0.0,0.0,,
1347,onion,89.11,41.0,22.5,9.725,0.0,0.2,1.55,0.018,0.0395,145.0,1.01,0.034,0.0035,4.26,0.0,0.09,1.0,6.9,0.0,0.0,,
1348,onion and garlic powder,27.223498499999998,332.0,80.0,72.71,0.0,2.75,9.9,0.017,0.378,1101.0,16.8,0.135,0.026,24.3,0.0,0.76,0.0,18.0,0.0,0.0,,
1350,onion powder,5.390000000000001,344.0,373.5,79.895,0.0,3.23,10.45,0.18,0.3745,964.0,10.265,0.201,0.0635,21.055,0.0,1.045,0.0,19.05,0.0,0.0072,onion powder,
1351,onion salt,0.7943,39.0458,65.2214,9.0595,0.0,0.7388,1.7405,0.0231,0.0355,119.8702,1.192,0.0251,34.3284199,0.7592,0.0,0.1191,0.0,2.6794,0.0,0.0018,onion salt,
1353,orange,85.97,48.0,41.5,12.145,0.0,0.115,2.3,0.0265,0.028,173.5,0.925,0.016,0.0005,8.925,0.0,0.135,118.5,56.15,0.0,0.0,,
1354,orange bell pepper,92.02,21.83333334,5.5,5.126666667,0.0,0.23,0.733333334,0.0,0.0,106.0,0.816666667,0.0155,0.001616666667,0.0,0.0,0.171666667,0.0,0.0,0.0,0.0,,
1356,orange drink mix,2.5100000000000002,363.6363636,454.5454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81818182,0.0,0.18181818179999998,0.0,0.0,0.0,0.0,4.545454545,0.0,0.0,,
1357,orange extract,15.3727429,29.0,26.0,9.32,0.0,0.6,2.8,0.011,0.089,138.0,1.1,39.0,0.002,2.5,0.0,0.3,22.0,53.0,0.0,0.0,,
1358,orange flower water,99.0,47.0,40.0,11.75,0.0,0.1,2.4,0.023,0.025,181.0,0.94,0.015,0.0,9.35,0.0,0.12,225.0,53.2,0.0,0.0,,
1359,orange honey,18.7475,304.0,6.0,82.4,0.0,0.42,0.2,0.0,0.0,52.0,0.3,0.0,0.004,82.12,0.0,0.0,0.0,0.5,0.0,0.0,,
1360,orange juice,87.22,45.0,11.0,10.4,0.0,0.2,0.2,0.036,0.04,200.0,0.7,0.024,0.001,8.4,0.0,0.2,105.0,50.0,0.0,0.0,,
1361,orange juice powder,87.22,45.0,11.0,10.9,0.0,0.1,0.2,0.011,0.012,192.0,0.68,0.007,0.002,10.67,0.0,0.06,108.0,39.4,0.0,0.0,,
1363,orange marmalade,33.2,246.0,38.0,66.3,0.0,0.15,0.7,0.0,0.0,37.0,0.3,0.0,0.056,60.0,0.0,0.0,32.5,4.8,0.0,0.0,,
1364,orange nectar,84.00999999999999,47.0,40.0,11.75,0.0,0.1,2.4,0.023,0.025,181.0,0.94,0.015,0.0,9.35,0.0,0.12,225.0,53.2,0.0,0.0,,
1365,orange oil,25.299922000000002,47.0,40.0,11.75,0.0,0.1,2.4,0.023,0.025,181.0,0.94,0.015,0.0,9.35,0.0,0.12,225.0,53.2,0.0,0.0,,
1366,orange peach mango juice,86.39,45.18178137,0.0,11.09007361,0.0,0.0,0.0,0.0,0.0,0.0,0.410743467,0.0,0.00410743467,11.50081708,0.0,0.0,0.0,24.64460802,0.0,0.0,,
1368,orange pineapple juice,87.24,49.54352002,8.007253337,12.11088,0.0,0.09,0.1,0.0045,0.012,141.1196801,0.405362667,0.0055,0.004003626669,10.69479201,0.0,0.04,0.5,32.37176001,0.0,0.0,,
1369,orange sherbet,66.10000000000001,144.0,54.0,30.4,0.5,0.14,2.3,0.53,0.08,96.0,1.1,1.16,0.046,24.32,0.0,2.0,28.5,4.05,0.0,0.0,,
1370,orange soda,87.6,48.0,5.0,12.3,0.0,0.06,0.0,0.0,0.0,2.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1371,orange sorbet,68.4,131.4607535,60.99812215,29.53923131,4.63789377,0.02145,0.866334065,0.0,0.0,20.35235,0.434342033,1.048476099,0.01208149066,26.41588443,0.0,1.984854852,58.34207215,3.10365,0.0,0.0,,
1373,orange tea,7.552125,47.0,40.0,11.75,0.0,0.1,2.4,0.023,0.025,181.0,0.94,15.0,0.0,9.35,0.0,0.12,225.0,53.2,0.0,0.0,,
1375,orange yogurt,85.1,99.0,138.0,18.64,0.0,0.06,0.0,0.316,0.033,177.0,3.98,0.742,0.053,18.64,0.0,1.15,40.0,0.6,0.3,0.0,,
1376,orange zest,72.5,72.0,100.5,18.375,0.0,0.45,6.5,0.0295,0.0325,196.5,1.22,0.0195,0.0015,4.675,0.0,0.16,123.0,94.6,0.0,0.0,,
1379,orzo pasta,9.9,364.0714286,10.5,74.835,0.0,3.435714286,3.385714286,0.0855,0.282,111.5,12.77,0.1385,0.003,2.227857143,0.0,1.647857143,0.0,0.0,0.0,0.023,orzo pasta,
1382,oyster cracker,5.050000000000001,400.0,0.0,73.33333333,0.0,6.666666667,0.0,10.0,0.0,0.0,6.666666667,0.0,1.533333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,
1383,oyster mushroom,89.18,34.0,3.0,6.26,0.0,1.33,2.35,0.0205,0.0815,420.0,3.325,0.041,0.018,1.11,0.0,0.425,1.0,0.0,0.0,0.0,,
1384,oyster sauce,80.0,111.1111111,0.0,27.77777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444,22.22222222,0.0,0.0,0.0,0.0,0.0,0.02,,
1386,palm sugar,0.03,393.0,6.5,99.89,0.0,0.19,0.0,0.0,0.0,15.5,0.0,0.0,0.0015,99.55,0.0,0.0,0.0,0.0,0.0,0.0,,
1387,pancake mix,9.049999999999999,371.5,222.0,71.825,1.0,3.05,2.7,0.6355,0.464,133.0,8.635,1.036,1.0535,10.515,0.1915,5.3,0.0,0.0,0.0,0.0006,pancake mix,
1388,pancake syrup,30.099999999999998,249.5,4.0,65.535,0.0,0.05,0.35,0.016,0.025,10.5,0.0,0.009,0.0715,37.55,0.0,0.05,0.0,0.0,0.0,0.0,,
1389,pancetta,36.74,357.1428571,0.0,0.0,71.42857143,0.0,0.0,14.28571429,7.142857143,0.0,14.28571429,14.28571429,1.6428571429999999,0.0,0.0,32.14285714,0.0,0.0,0.0,0.0,,
1392,papaya,88.06,41.0,22.0,10.315,0.0,0.175,1.75,0.055,0.0445,219.5,0.54,0.062,0.0055,6.86,0.0,0.2,570.5,61.35,0.0,0.0,,
1394,papaya nectar,84.00999999999999,57.0,10.0,14.51,0.0,0.34,0.6,0.041,0.035,31.0,0.17,0.047,0.005,13.91,0.0,0.15,189.5,3.0,0.0,0.0,,
1396,pappardelle,31.0,288.0,15.0,54.73,0.0,3.35,0.0,0.271,0.942,179.0,11.31,0.328,0.026,0.0,0.0,2.3,14.0,0.0,0.0,0.0,,
1398,parmesan cheese,22.650000000000002,406.4285715,1051.5,6.955,46.28571429,0.245,0.0,0.0,0.0,90.0,32.06714286,14.82835715,1.3662857140000002,0.035,0.438,26.42,488.1428572,0.0,0.0,0.0388,parmesan cheese,
1399,parsnip,79.53,75.0,36.0,17.99,0.0,0.59,4.9,0.112,0.047,375.0,1.2,0.05,0.01,4.8,0.0,0.3,0.0,17.0,0.0,0.0,,
1401,passion fruit,72.92999999999999,44.0,0.0,5.8,0.0,0.0,3.3,0.0,0.0,0.0,2.6,100.0,0.1,5.8,0.0,0.4,0.0,0.0,0.0,0.0,,
1402,passion fruit juice,84.21,55.5,4.0,14.025,0.0,0.3,0.2,0.014,0.0675,278.0,0.53,0.0095,0.006,13.825,0.0,0.115,382.0,24.0,0.0,0.0,,
1403,passion fruit nectar,84.00999999999999,67.0,3.0,17.44,0.0,0.1,0.1,0.002,0.012,111.0,0.16,0.002,0.003,17.35,0.0,0.02,287.0,11.9,0.0,0.0,,
1404,passion fruit yogurt,85.1,99.0,138.0,18.64,0.0,0.06,0.0,0.316,0.033,177.0,3.98,0.742,0.053,18.64,0.0,1.15,40.0,0.6,0.3,0.0,,
1405,pasta,9.9,361.8698096,10.5,74.37266002,0.0,3.413698096,3.363698096,0.0,0.0,111.5,12.69294333,0.1385,0.003,2.216849048,0.0,1.636849048,0.0,0.0,0.0,0.0,,
1407,pasta sauce,87.87,30.5,14.0,6.36,0.0,0.865,1.5,0.0365,0.1,334.0,1.25,0.0345,0.011,3.9,0.0,0.25,184.5,0.0,0.0,0.0,,
1409,pastina,74.76034,357.1428571,0.0,75.0,0.0,0.0,3.571428571,0.0,0.0,0.0,12.5,0.0,0.0,1.785714286,0.0,1.785714286,0.0,0.0,0.0,0.0,,
